HydroRoR_inflow_NO,HydroRoR_inflow_SE,HydroRoR_inflow_FI,HydroRoR_inflow_DK,HydroRoR_inflow_IE,HydroRoR_inflow_UK,HydroRoR_inflow_NL,HydroRoR_inflow_BE,HydroRoR_inflow_LU,HydroRoR_inflow_DE,HydroRoR_inflow_PL,HydroRoR_inflow_LV,HydroRoR_inflow_EE,HydroRoR_inflow_LT,HydroRoR_inflow_CZ,HydroRoR_inflow_AT,HydroRoR_inflow_SK,HydroRoR_inflow_HU,HydroRoR_inflow_FR,HydroRoR_inflow_CH,HydroRoR_inflow_IT,HydroRoR_inflow_SI,HydroRoR_inflow_HR,HydroRoR_inflow_RO,HydroRoR_inflow_BG,HydroRoR_inflow_GR,HydroRoR_inflow_ES,HydroRoR_inflow_PT
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
6390.860338,0,0,0,103.6512605,428.5609624,8.560629857,35.27102094,15.73533267,1349.031866,41.09389807,42.02815243,0,40.64002558,109.2541657,2667.836026,332.7618807,17.78327247,1987.498818,1760.953168,3926.134723,366.9047917,178.3572895,816.6600976,51.1607207,101.6697276,486.7391984,11.02478934
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,104.5588235,277.285594,8.653177207,35.62550357,16.36801307,1345.234039,41.65793196,30.69567544,0,36.98154172,107.6946296,2682.97584,337.5170827,17.16651158,2745.248368,1745.178975,4168.382774,349.0035318,176.7581973,810.457088,47.48224308,100.5154964,484.7263517,131.6052435
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,100.4747899,287.6812993,8.329261483,34.29619373,17.15097089,1313.613264,41.49677942,29.52408478,0,37.11377607,107.6946296,2617.106889,337.3125579,16.65254416,3186.331439,1729.404781,4140.161658,335.2224031,175.0811005,817.2334851,44.41802239,100.5154964,477.825163,61.21600171
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
7485.515698,0,0,0,94.80252101,290.8767709,7.959072083,32.87826324,16.84269062,1310.182919,42.22196586,28.30989082,0,37.24601043,107.6946296,2590.630153,343.2949089,16.18997349,3301.498037,1713.630587,3948.450661,324.0696341,173.5600128,822.2897198,42.01729424,100.5154964,475.5247668,15.14696921
